url,Jenis/Bentuk Peraturan,Pemrakarsa,Nomor,Tahun,Tentang,Tempat Penetapan,Ditetapkan Tanggal,Pejabat yang Menetapkan,Status,Tahun Pengundangan,Nomor Pengundangan,Nomor Tambahan,Tanggal,Pejabat Pengundangan
https://peraturan.go.id/id/permen-pppa-no-3-tahun-2023,PERATURAN MENTERI,KEMENTERIAN PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,3,2023,PENYELENGGARAAN URUSAN PEMERINTAHAN KONKUREN BIDANG PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,Jakarta,22 Februari 2023,I,Berlaku,2023,175,,23 Februari 2023,YASONNA H. LAOLY
https://peraturan.go.id/id/permenperin-no-14-tahun-2021,PERATURAN MENTERI,KEMENTERIAN PERINDUSTRIAN,14,2021,PENGEMBANGAN INDUSTRI KECIL DAN INDUSTRI MENENGAH DI SENTRA IKM MELALUI ONE VILLAGE ONE PRODUCT,Jakarta,28 Mei 2021,,Berlaku,2021,664,,28 Mei 2021,
https://peraturan.go.id/id/perpres-no-20-tahun-2019,PERATURAN PRESIDEN,PEMERINTAH PUSAT,20,2019,"HAK KEUANGAN BAGI KETUA, WAKIL KETUA, SEKRETARIS, DAN ANGGOTA KOMISI KEPOLISIAN NASIONAL",Jakarta,18 April 2019,,Berlaku,1970,68,,01 Januari 1970,
https://peraturan.go.id/id/permenlu-no-5-tahun-2022,PERATURAN MENTERI,KEMENTERIAN LUAR NEGERI,5,2022,PETUNJUK TEKNIS AKUNTANSI KEMENTERIAN LUAR NEGERI ,Jakarta,11 Januari 2022,,Berlaku,2022,96,,25 Januari 2022,
https://peraturan.go.id/id/perda-kabupaten-purworejo-no-2-tahun-2009,PERATURAN DAERAH,KABUPATEN PURWOREJO,2,2009,IRIGASI,,10 Maret 2009,,Berlaku,,2,,10 Maret 2009,
https://peraturan.go.id/id/peraturan-ojk-no-5-pojk-04-2021-tahun-2021,PERATURAN BADAN/LEMBAGA,OTORITAS JASA KEUANGAN,5/POJK.04/2021,2021,AHLI SYARIAH PASAR MODAL,Jakarta,12 Desember 2021,,Berlaku,2021,79,6669,17 Maret 2021,
https://peraturan.go.id/id/pp-no-11-tahun-2022,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,11,2022,PERUBAHAN ATAS PERATURAN PEMERINTAH NOMOR 4 TAHUN 2016 TENTANG PEMASUKAN TERNAK DAN/ATAU PRODUK HEWAN DALAM HAL TERTENTU YANG BERASAL DARI NEGARA ATAU ZONA DALAM SUATU NEGARA ASAL PEMASUKAN ,Jakarta,24 Februari 2022,,Berlaku,2022,52,6768,24 Februari 2022,
https://peraturan.go.id/id/permenkeu-no-87-pmk-05-2022-tahun-2022,PERATURAN MENTERI,KEMENTERIAN KEUANGAN,87/PMK.05/2022,2022,TARIF LAYANAN BADAN LAYANAN UMUM RUMAH SAKIT ANAK DAN BUNDA HARAPAN KITA JAKARTA PADA KEMENTERIAN KESEHATAN ,Jakarta,20 Mei 2022,,Berlaku,2022,519,,24 Mei 2022,
https://peraturan.go.id/id/permendag-no-37-tahun-2020,PERATURAN MENTERI,KEMENTERIAN PERDAGANGAN,37,2020,PERUBAHAN KEDUA ATAS PERATURAN MENTERI PERDAGANGAN NOMOR 118 TAHUN 2018 TENTANG KETENTUAN IMPOR BARANG MODAL DALAM KEADAAN TIDAK BARU ,Jakarta,31 Maret 2020,,Berlaku,2020,324,,02 April 2020,
https://peraturan.go.id/id/permenag-no-17-tahun-2021,PERATURAN MENTERI,KEMENTERIAN AGAMA,17,2021,ERUBAHAN ATAS PERATURAN MENTERI AGAMA NOMOR 68 TAHUN 2015 TENTANG PENGANGKATAN DAN PEMBERHENTIAN REKTOR/KETUA PERGURUAN TINGGI KEAGAMAAN YANG DISELENGGARAKAN OLEH PEMERINTAH,Jakarta,19 Agustus 2021,,Berlaku,2021,946,,19 Agustus 2021,
https://peraturan.go.id/id/permenhub-no-pm77-tahun-2019,PERATURAN MENTERI,KEMENTERIAN PERHUBUNGAN,PM77,2019,"PENCABUTAN PERATURAN MENTERI PERHUBUNGAN NOMOR PM 66 TAHUN 2016 TENTANG PENDELEGASIAN WEWENANG MENTERI PERHUBUNGAN KEPADA KEPALA BADAN PENGELOLA TRANSPORTASI JAKARTA, BOGOR, DEPOK, TANGERANG, DAN BEKASI ",Jakarta,26 Desember 2019,,Berlaku,2019,1694,,31 Desember 2019,
https://peraturan.go.id/id/permenhub-no-pm87-tahun-2018,PERATURAN MENTERI,KEMENTERIAN PERHUBUNGAN,PM87,2018,SERTIFIKASI TENAGA PENGUJI PRASARANA PERKERETAAPIAN DAN TENAGA PENGUJI SARANA PERKERETAAPIAN,Jakarta,14 September 2018,,Berlaku,2018,1290,,18 September 2018,
https://peraturan.go.id/id/permendagri-no-56-tahun-2021,PERATURAN MENTERI,KEMENTERIAN DALAM NEGERI,56,2021,TIM PERCEPATAN DAN PERLUASAN DIGITALISASI DAERAH PROVINSI DAN KABUPATEN/KOTA SERTA TATA CARA IMPLEMENTASI ELEKTRONIFIKASI TRANSAKSI PEMERINTAH DAERAH ,Jakarta,05 November 2021,,Berlaku,2021,1283,,19 November 2021,
https://peraturan.go.id/id/permenperin-no-17-tahun-2022,PERATURAN MENTERI,KEMENTERIAN PERINDUSTRIAN,17,2022,STATUTA POLITEKNIK STTT BANDUNG  ,Jakarta,26 April 2022,,Berlaku,2022,465,,28 April 2022,
https://peraturan.go.id/id/permen-pppa-no-3-tahun-2019,PERATURAN MENTERI,KEMENTERIAN PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,3,2019,PENGAWASAN INTERN DI LINGKUNGAN KEMENTERIAN PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,Jakarta,28 Januari 2019,,Berlaku,2019,94,,06 Februari 2019,
https://peraturan.go.id/id/permenag-no-27-tahun-2020,PERATURAN MENTERI,KEMENTERIAN AGAMA,27,2020,PERUBAHAN KETIGA ATAS PERATURAN MENTERI AGAMA NOMOR 7 TAHUN 2013 TENTANG ORGANISASI DAN TATA KERJA UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG DJATI BANDUNG,Jakarta,20 November 2020,,Berlaku,2020,1361,,20 November 2020,
https://peraturan.go.id/id/permenpanrb-no-56-tahun-2020,PERATURAN MENTERI,KEMENTERIAN PENDAYAGUNAAN APARATUR NEGARA DAN REFORMASI BIROKRASI,56,2020,JABATAN FUNGSIONAL PEMERIKSA PERDAGANGAN BERJANGKA KOMODITI,Jakarta,27 Juli 2020,,Berlaku,2020,834,,27 Juli 2020,
https://peraturan.go.id/id/perda-kabupaten-bangkalan-no-13-tahun-2017,PERATURAN DAERAH,KABUPATEN BANGKALAN,13,2017,APBD TA. 2018,,29 Desember 2017,,Berlaku,,4,,29 Desember 2017,
https://peraturan.go.id/id/permenpanrb-no-33-tahun-2022,PERATURAN MENTERI,KEMENTERIAN PENDAYAGUNAAN APARATUR NEGARA DAN REFORMASI BIROKRASI,33,2022,JABATAN FUNGSIONAL PENGUJI PRASARANA PERKERETAAPIAN ,Jakarta,14 Juli 2022,,Berlaku,2022,759,,10 Agustus 2022,
https://peraturan.go.id/id/permendikbudristek-no-40-tahun-2021,PERATURAN MENTERI,"KEMENTERIAN PENDIDIKAN, KEBUDAYAAN, RISET, DAN TEKNOLOGI",40,2021,PENUGASAN GURU SEBAGAI KEPALA SEKOLAH,Jakarta,17 Desember 2021,,Berlaku,2021,1427,,27 Desember 2021,
https://peraturan.go.id/id/perpres-no-88-tahun-2022,PERATURAN PRESIDEN,PEMERINTAH PUSAT,88,2022,UNIVERSITAS ISLAM NEGERI SALATIGA ,Jakarta,08 Juni 2022,,Berlaku,2022,138,,08 Juni 2022,
https://peraturan.go.id/id/perda-kota-cirebon-no-27-tahun-2019,PERATURAN DAERAH,KOTA CIREBON,27,2019,PENETAPAN INDIKATOR KINERJA UTAMA PEMERINTAH DAERAH KOTA CIREBON TAHUN 2019-2023,,07 Agustus 2019,,Berlaku,,27,,08 Agustus 2019,
https://peraturan.go.id/id/permenkeu-no-188-pmk-05-2019-tahun-2019,PERATURAN MENTERI,KEMENTERIAN KEUANGAN,188/PMK.05/2019,2019,TARIF LAYANAN BADAN LAYANAN UMUM BALAI PENDIDIKAN DAN PELATIHAN PENERBANGAN CURUG PADA KEMENTERIAN PERHUBUNGAN,Jakarta,17 Desember 2019,,Berlaku,2019,1628,,17 Desember 2019,
https://peraturan.go.id/id/permen-pppa-no-11-tahun-2022,PERATURAN MENTERI,KEMENTERIAN PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,11,2022,PROSEDUR STANDAR OPERASIONAL PENYEDIAAN LAYANAN RUJUKAN AKHIR BAGI PEREMPUAN KORBAN KEKERASAN ,Jakarta,27 Desember 2022,,Berlaku,2022,1347,,28 Desember 2022,
https://peraturan.go.id/id/permenkeu-no-113-pmk-02-2021-tahun-2021,PERATURAN MENTERI,KEMENTERIAN KEUANGAN,113/PMK.02/2021,2021,"TATA CARA PENYUSUNAN USULAN, EVALUASI USULAN, DAN PENETAPAN JENIS DAN TARIF ATAS JENIS PENERIMAAN NEGARA BUKAN PAJAK",Jakarta,25 Agustus 2021,,Berlaku,2021,970,,26 Agustus 2021,
https://peraturan.go.id/id/perda-kabupaten-demak-no-5-tahun-2018,PERATURAN DAERAH,KABUPATEN DEMAK,5,2018,"Pencabutan Peraturan Daerah Kabupaten Demak Nomor 11 Tahun 2019 tentang Izin Pengeboran Air Tanah, Pemakaian/Pengusahaan Air Tanah dan/atau Air Permukaan Tanah",,02 April 2018,,Berlaku,,5,5,03 April 2018,
https://peraturan.go.id/id/permen-pupr-no-4-tahun-2022,PERATURAN MENTERI,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT,4,2022,PENYELENGGARAAN BANTUAN AKUIFER BUATAN SIMPANAN AIR HUJAN ,Jakarta,07 Februari 2022,,Berlaku,2022,243,,09 Maret 2022,
https://peraturan.go.id/id/perda-kota-surabaya-no-1-tahun-2014,PERATURAN DAERAH,KOTA SURABAYA,1,2014,PENCEGAHAN DAN PENANGANAN KORBAN PERDAGANGAN ORANG,,14 Maret 2014,,Berlaku,,1,,02 April 2014,
https://peraturan.go.id/id/permen-lhk-no-2-tahun-2023,PERATURAN MENTERI,KEMENTERIAN LINGKUNGAN HIDUP DAN KEHUTANAN,2,2023,PENUGASAN PELAKSANAAN KEGIATAN RESTORASI GAMBUT TAHUN ANGGARAN 2023 ,Jakarta,13 Januari 2023,SITI,Berlaku,2023,126,,01 Februari 2023,YASONNA H. LAOLY
https://peraturan.go.id/id/peraturan-polri-no-5-tahun-2020,PERATURAN BADAN/LEMBAGA,KEPOLISIAN NEGARA REPUBLIK INDONESIA,5,2020,PENCABUTAN PERATURAN KEPALA KEPOLISIAN NEGARA REPUBLIK INDONESIA NOMOR 13 TAHUN 2015 TENTANG TATA CARA PEMBERIAN TUNJANGAN KINERJA BAGI PEGAWAI DI LINGKUNGAN KEPOLISIAN NEGARA REPUBLIK INDONESIA SEBAGAIMANA TELAH BEBERAPA KALI DIUBAH TERAKHIR DENGAN PERATURAN KEPALA KEPOLISIAN NEGARA REPUBLIK INDONESIA NOMOR 18 TAHUN 2017 TENTANG PERUBAHAN KEDUA ATAS PERATURAN KEPALA KEPOLISIAN NEGARA REPUBLIK INDONESIA NOMOR 13 TAHUN 2015 TENTANG TATA CARA PEMBERIAN TUNJANGAN KINERJA BAGI PEGAWAI DI LINGKUNGAN KEPOLISIAN NEGARA REPUBLIK INDONESIA,Jakarta,24 Agustus 2020,,Berlaku,2020,955,,26 Agustus 2020,
https://peraturan.go.id/id/perda-kabupaten-purwakarta-no-1-tahun-2021,PERATURAN DAERAH,KABUPATEN PURWAKARTA,1,2021,PERUBAHAN ATAS PERATURAN DAERAH KABUPATEN PURWAKARTA NOMOR 9 TAHUN 2016 TENTANG PEMBENTUKAN DAN SUSUNAN PERANGKAT DAERAH KABUPATEN PURWAKARTA ,,09 Februari 2021,,Berlaku,,1,,09 Februari 2021,
https://peraturan.go.id/id/permenkeu-no-14-pmk-02-2022-tahun-2022,PERATURAN MENTERI,KEMENTERIAN KEUANGAN,14/PMK.02/2022,2022,JENIS DAN TARIF ATAS JENIS PENERIMAAN NEGARA BUKAN PAJAK KEBUTUHAN MENDESAK ATAS PELAYANAN PENEMPATAN PEKERJA MIGRAN INDONESIA YANG BERLAKU PADA BADAN PELINDUNGAN PEKERJA MIGRAN INDONESIA,Jakarta,22 Februari 2022,,Berlaku,2022,199,,22 Februari 2022,
https://peraturan.go.id/id/peraturan-ppatk-no-2-tahun-2021,PERATURAN BADAN/LEMBAGA,PUSAT PELAPORAN DAN ANALISIS TRANSAKSI KEUANGAN,2,2021,TATA CARA PENYAMPAIAN LAPORAN TRANSAKSI DAN LAPORAN TRANSAKSI KEUANGAN MENCURIGAKAN MELALUI APLIKASI GOAML BAGI PENYEDIA BARANG DAN/ATAU JASA LAIN,Jakarta,29 Januari 2021,,Berlaku,2021,71,,29 Januari 2021,
https://peraturan.go.id/id/permenkeu-no-206-pmk-07-2020-tahun-2020,PERATURAN MENTERI,KEMENTERIAN KEUANGAN,206/PMK.07/2020,2020,"PENGGUNAAN, PEMANTAUAN, DAN EVALUASI DANA BAGI HASIL CUKAI HASIL TEMBAKAU",Jakarta,17 Desember 2020,,Berlaku,2020,1558,,18 Desember 2020,
https://peraturan.go.id/id/perda-kota-surakarta-no-5-tahun-2015,PERATURAN DAERAH,KOTA SURAKARTA,5,2015,Jasa Konstruksi ,,13 Juli 2015,,Berlaku,,5,,13 Juli 2015,
https://peraturan.go.id/id/perda-kabupaten-kubu-raya-no-41-tahun-2017,PERATURAN DAERAH,KABUPATEN KUBU RAYA,41,2017,PEMBENTUKAN DESA PERSIAPAN RENGAS KAPUAS KECAMATAN SUNGAI KAKAP KABUPATEN KUBU RAYA,,20 Oktober 2017,,Berlaku,,42,,20 Desember 2017,
https://peraturan.go.id/id/permenkeu-no-92-pmk-03-2020-tahun-2020,PERATURAN MENTERI,KEMENTERIAN KEUANGAN,92/PMK.03/2020,2020,KRITERIA DAN/ATAU RINCIAN JASA KEAGAMAAN YANG TIDAK DIKENAI PAJAK PERTAMBAHAN NILAI ,Jakarta,22 Juli 2020,,Berlaku,2020,819,,23 Juli 2020,
https://peraturan.go.id/id/peraturan-kpu-no-5-tahun-2022,PERATURAN BADAN/LEMBAGA,KOMISI PEMILIHAN UMUM,5,2022,"PERUBAHAN KEEMPAT ATAS PERATURAN KOMISI PEMILIHAN UMUM NOMOR 8 TAHUN 2019 TENTANG TATA KERJA KOMISI PEMILIHAN UMUM, KOMISI PEMILIHAN UMUM PROVINSI, DAN KOMISI PEMILIHAN UMUM KABUPATEN/KOTA",Jakarta,22 September 2022,,Berlaku,2022,984,,26 September 2022,
https://peraturan.go.id/id/perda-kabupaten-sragen-no-14-tahun-2011,PERATURAN DAERAH,KABUPATEN SRAGEN,14,2011,Pajak Daerah,,05 Desember 2011,,Berlaku,,14,7,05 Desember 2011,
https://peraturan.go.id/id/permendagri-no-82-tahun-2019,PERATURAN MENTERI,KEMENTERIAN DALAM NEGERI,82,2019,BATAS DAERAH ANTARA KABUPATEN TULANG BAWANG DENGAN KABUPATEN MESUJI PROVINSI LAMPUNG ,Jakarta,18 Oktober 2019,,Berlaku,2019,1468,,19 November 2019,
https://peraturan.go.id/id/permenpora-no-6-tahun-2020,PERATURAN MENTERI,KEMENTERIAN PEMUDA DAN OLAHRAGA REPUBLIK INDONESIA,6,2020,PENCABUTAN PERATURAN MENTERI PEMUDA DAN OLAHRAGA NOMOR 10 TAHUN 2017 TENTANG PEMBENTUKAN UNIT LAYANAN PENGADAAN BARANG/JASA PEMERINTAH DI LINGKUNGAN KEMENTERIAN PEMUDA DAN OLAHRAGA,Jakarta,01 April 2020,,Berlaku,2020,368,,13 April 2020,
https://peraturan.go.id/id/permenpanrb-no-27-tahun-2022,PERATURAN MENTERI,KEMENTERIAN PENDAYAGUNAAN APARATUR NEGARA DAN REFORMASI BIROKRASI,27,2022,STANDAR KOMPETENSI JABATAN FUNGSIONAL PENYULUH LINGKUNGAN HIDUP,Jakarta,08 Juni 2022,,Berlaku,2022,581,,10 Juni 2022,
https://peraturan.go.id/id/permendag-no-16-tahun-2019,PERATURAN MENTERI,KEMENTERIAN PERDAGANGAN,16,2019,PELAKSANAAN PENGADAAN ALAT PERALATAN PERTAHANAN DAN KEAMANAN DI LINGKUNGAN KEMENTERIAN PERTAHANAN DAN TENTARA NASIONAL INDONESIA ,Jakarta,28 Maret 2019,,Berlaku,2019,407,,10 April 2019,
https://peraturan.go.id/id/perda-kabupaten-lumajang-no-119-tahun-2020,PERATURAN DAERAH,KABUPATEN LUMAJANG,119,2020,STATUS TANGGAP DARURAT CORONA VIRUS DISEASE 2019 (COVID-19) ,,31 Maret 2020,,Berlaku,,,,,
https://peraturan.go.id/id/permen-lhk-no-p-105-menlhk-setjen-kum-1-12-2018-tahun-2018,PERATURAN MENTERI,KEMENTERIAN LINGKUNGAN HIDUP DAN KEHUTANAN,P.105/MENLHK/SETJEN/KUM.1/12/2018,2018,"TATA CARA PELAKSANAAN, KEGIATAN PENDUKUNG,  PEMBERIAN INSENTIF, SERTA PEMBINAAN DAN PENGENDALIAN KEGIATAN REHABILITASI HUTAN DAN LAHAN ",Jakarta,27 Desember 2018,,Berlaku,2019,16,,14 Januari 2019,
https://peraturan.go.id/id/perda-kabupaten-ngawi-no-6-tahun-2011,PERATURAN DAERAH,KABUPATEN NGAWI,6,2011,RETRIBUSI PENGUJIAN KENDARAAN BERMOTOR,,21 Februari 2011,,Berlaku,,6,,21 Februari 2012,
https://peraturan.go.id/id/peraturan-bphmigas-no-25-tahun-2019,PERATURAN BADAN/LEMBAGA,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI,25,2019,HARGA JUAL GAS BUMI MELALUI PIPA UNTUK KONSUMEN RUMAH TANGGA DAN PELANGGAN KECIL PADA JARINGAN PIPA DISTRIBUSI KABUPATEN KARAWANG PROVINSI JAWA BARAT,Jakarta,04 November 2019,,Berlaku,2019,1578,,10 Desember 2019,
https://peraturan.go.id/id/permenhan-no-20-tahun-2020,PERATURAN MENTERI,KEMENTERIAN PERTAHANAN,20,2020,PERUBAHAN ATAS PERATURAN MENTERI PERTAHANAN NOMOR 26 TAHUN 2013 TENTANG PENGAMANAN SURVEI DAN PEMETAAN WILAYAH NASIONAL ,Jakarta,18 November 2020,,Berlaku,2020,1458,,10 Desember 2020,
https://peraturan.go.id/id/perda-provinsi-dki-jakarta-no-12-tahun-2014,PERATURAN DAERAH,PROVINSI DKI JAKARTA,12,2014,ORGANISASI PERANGKAT DAERAH,,11 September 2014,,Berlaku,,201,2004,12 September 2014,
https://peraturan.go.id/id/permenkes-no-25-tahun-2022,PERATURAN MENTERI,KEMENTERIAN KESEHATAN,25,2022,PERUBAHAN ATAS PERATURAN MENTERI KESEHATAN NOMOR 45 TAHUN 2019 TENTANG KLASIFIKASI ORGANISASI RUMAH SAKIT DI LINGKUNGAN KEMENTERIAN KESEHATAN ,Jakarta,15 September 2022,,Berlaku,2022,963,,21 September 2022,
https://peraturan.go.id/id/perda-kabupaten-asahan-no-12-tahun-2014,PERATURAN DAERAH,KABUPATEN ASAHAN,12,2014,PERUBAHAN ATAS PERATURAN DAERAH KABUPATEN ASAHAN NOMOR 2 TAHUN 2008 TENTANGPEMBENTUKAN DAN PENATAAN KECAMATAN DALAM DAERAH KABUPATEN ASAHAN,,31 Desember 2014,,Berlaku,,12,9,31 Oktober 2014,
https://peraturan.go.id/id/permendikbud-no-44-tahun-2020,PERATURAN MENTERI,KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN,44,2020,PERUBAHAN ATAS PERATURAN MENTERI PENDIDIKAN DAN KEBUDAYAAN NOMOR 32 TAHUN 2019 TENTANG PEDOMAN UMUM PENYALURAN BANTUAN PEMERINTAH DI KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN,Jakarta,02 Oktober 2020,,Berlaku,2020,1145,,02 Oktober 2020,
https://peraturan.go.id/id/peraturan-kpu-no-8-tahun-2020,PERATURAN BADAN/LEMBAGA,KOMISI PEMILIHAN UMUM,8,2020,"PENGAMANAN SURAT SUARA DALAM PEMILIHAN GUBERNUR DAN WAKIL GUBERNUR, BUPATI DAN WAKIL BUPATI, DAN/ATAU WALI KOTA DAN WAKIL WALI KOTA ",Jakarta,25 Agustus 2020,,Berlaku,2020,991,,04 September 2020,
https://peraturan.go.id/id/perda-kabupaten-bandung-barat-no-7-tahun-2019,PERATURAN DAERAH,KABUPATEN BANDUNG BARAT,7,2019,PERLINDUNGAN LAHAN PERTANIAN PANGAN BERKELANJUTAN,,03 September 2019,,Berlaku,,7,,03 September 2019,
https://peraturan.go.id/id/permenkeu-no-130-pmk-010-2020-tahun-2020,PERATURAN MENTERI,KEMENTERIAN KEUANGAN,130/PMK.010/2020,2020,PEMBERIAN FASILITAS PENGURANGAN PAJAK PENGHASILAN BADAN,Jakarta,18 September 2020,,Berlaku,2020,1088,,24 September 2020,
https://peraturan.go.id/id/pp-no-32-tahun-2019,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,32,2019,RENCANA TATA RUANG LAUT,Jakarta,06 Mei 2019,JOKO WIDODO,Berlaku,2019,89,6345,06 Mei 2019,
https://peraturan.go.id/id/perda-kabupaten-demak-no-15-tahun-2019,PERATURAN DAERAH,KABUPATEN DEMAK,15,2019,Perubahan Anggaran Pendapatan dan Belanja Daerah Kabupaten Demak Tahun Anggaran 2019,,21 Agustus 2019,,Berlaku,,15,,22 Agustus 2019,
https://peraturan.go.id/id/permenkeu-no-117-pmk-03-2019-tahun-2019,PERATURAN MENTERI,KEMENTERIAN KEUANGAN,117/PMK.03/2019,2019,PERUBAHAN ATAS PERATURAN MENTERI KEUANGAN NOMOR 39/PMK.03/2018 TENTANG TATA CARA PENGEMBALIAN PENDAHULUAN KELEBIHAN PEMBAYARAN PAJAK,Jakarta,16 Agustus 2019,,Berlaku,2019,934,,19 Agustus 2019,
https://peraturan.go.id/id/permenhub-no-pm60-tahun-2020,PERATURAN MENTERI,KEMENTERIAN PERHUBUNGAN,PM60,2020,PENGAWASAN PRASARANA DAN SARANA PERKERETAAPIAN BERBASIS TEKNOLOGI INFORMASI,Jakarta,18 Agustus 2020,,Berlaku,2020,983,,02 September 2020,
https://peraturan.go.id/id/peraturan-bkn-no-15-tahun-2020,PERATURAN BADAN/LEMBAGA,BADAN KEPEGAWAIAN NEGARA,15,2020,JABATAN DAN KELAS JABATAN DI LINGKUNGAN BADAN KEPEGAWAIAN NEGARA ,Jakarta,06 Agustus 2020,,Berlaku,2020,912,,13 Agustus 2020,
https://peraturan.go.id/id/peraturan-lipi-no-26-tahun-2019,PERATURAN BADAN/LEMBAGA,LEMBAGA ILMU PENGETAHUAN INDONESIA,26,2019,PELAKSANAAN KEWENANGAN ILMIAH DALAM KEANEKARAGAMAN HAYATI ,Jakarta,26 Desember 2019,,Berlaku,2019,1685,,30 Desember 2019,
https://peraturan.go.id/id/perda-kabupaten-gayo-lues-no-6-tahun-2016,PERATURAN DAERAH,KABUPATEN GAYO LUES,6,2016,Aggaran Pendapatan Dan Belanja Kabupaten Gayo Lues ,,28 Desember 2015,,Berlaku,,77,,28 Desember 2015,
https://peraturan.go.id/id/perda-kota-surakarta-no-11-tahun-2015,PERATURAN DAERAH,KOTA SURAKARTA,11,2015,pelindungan Dan Pengelolaan Lingkuangan Hidup ,,17 November 2015,,Berlaku,,10,,17 November 2017,
https://peraturan.go.id/id/perda-kabupaten-sragen-no-15-tahun-2017,PERATURAN DAERAH,KABUPATEN SRAGEN,15,2017,PEMBENTUKAN PRODUK HUKUM DAERAH,,28 Desember 2017,,Berlaku,,15,11,28 Desember 2017,
https://peraturan.go.id/id/peraturan-bppkh-no-1-tahun-2022,PERATURAN BADAN/LEMBAGA,BADAN PENGELOLA KEUANGAN HAJI,1,2022,PERUBAHAN ATAS PERATURAN BADAN PENGELOLA KEUANGAN HAJI NOMOR 5 TAHUN 2020 TENTANG TATA CARA PEMBAYARAN GAJI ATAU UPAH DAN HAK KEUANGAN LAINNYA BAGI ANGGOTA BADAN PELAKSANA DAN ANGGOTA DEWAN PENGAWAS BADAN PENGELOLA KEUANGAN HAJI,Jakarta,14 April 2022,,Berlaku,2022,412,,19 April 2022,
https://peraturan.go.id/id/permendagri-no-63-tahun-2022,PERATURAN MENTERI,KEMENTERIAN DALAM NEGERI,63,2022,BATAS DAERAH KABUPATEN ACEH BESAR DENGAN KOTA BANDA ACEH DI ACEH,Jakarta,01 Maret 2022,,Berlaku,2022,298,,22 Maret 2022,
https://peraturan.go.id/id/permendag-no-46-tahun-2019,PERATURAN MENTERI,KEMENTERIAN PERDAGANGAN,46,2019,PETUNJUK OPERASIONAL PENGELOLAAN DANA ALOKASI KHUSUS FISIK TAHUN ANGGARAN 2019 BIDANG PASAR MENU KEGIATAN PEMBANGUNAN GUDANG DAN PENYEDIAAN SARANA PENUNJANG GUDANG SISTEM RESI GUDANG,Jakarta,13 Juni 2019,,Berlaku,2019,680,,21 Juni 2019,
https://peraturan.go.id/id/permenkeu-no-193-pmk-07-2022 -tahun-2022,PERATURAN MENTERI,KEMENTERIAN KEUANGAN,193/PMK.07/2022 ,2022,PETA KAPASITAS FISKAL DAERAH  ,Jakarta,14 Desember 2022,,Berlaku,2022,1277,,16 Desember 2022,
https://peraturan.go.id/id/permentan-no-16-tahun-2021,PERATURAN MENTERI,KEMENTERIAN PERTANIAN,16,2021,KAJIAN LAPANG DAN PENGAWASAN OBAT HEWAN ,Jakarta,29 April 2021,,Berlaku,2021,497,,18 Mei 2021,
https://peraturan.go.id/id/perpres-no-14-tahun-2023,PERATURAN PRESIDEN,PEMERINTAH PUSAT,14,2023,"HAK KEUANGAN DAN FASILITAS BAGI KETUA, WAKIL KETUA, DAN ANGGOTA KOMISI NASIONAL DISABILITAS",Jakarta,16 Februari 2023,JOKO WIDODO,Berlaku,2023,24,,16 Februari 2023,Pratikno
https://peraturan.go.id/id/perda-provinsi-sulawesi-selatan-no-4-tahun-2016,PERATURAN DAERAH,PROVINSI SULAWESI SELATAN,4,2016,Pengendalian Penyembelihan Ternak Betina Produktif Dan Pengeluaran Tenak,,05 Oktober 2016,,Berlaku,,4,,06 Oktober 2016,
https://peraturan.go.id/id/peraturan-ki-no-1-tahun-2022,PERATURAN BADAN/LEMBAGA,KOMISI INFORMASI PUSAT,1,2022,MONITORING DAN EVALUASI KETERBUKAAN INFORMASI PUBLIK,Jakarta,03 Januari 2022,,Berlaku,2022,4,,05 Januari 2022,
https://peraturan.go.id/id/perda-kabupaten-purworejo-no-7-tahun-2012,PERATURAN DAERAH,KABUPATEN PURWOREJO,7,2012,RETRIBUSI TEMPAT PELELANGAN,,23 Juni 2012,,Berlaku,,7,,23 Juni 2012,
https://peraturan.go.id/id/perpusnas-no-10-tahun-2020,PERATURAN BADAN/LEMBAGA,PERPUSTAKAAN NASIONAL,10,2020,PENYELENGGARAAN DEKONSENTRASI BIDANG PERPUSTAKAAN TAHUN ANGGARAN 2021  ,Jakarta,22 Desember 2020,,Berlaku,2020,1742,,30 Desember 2020,
https://peraturan.go.id/id/perda-kabupaten-magetan-no-4-tahun-2014,PERATURAN DAERAH,KABUPATEN MAGETAN,4,2014,Peraturan Daerah (PERDA) tentang Perubahan atas Peraturan Daerah Kabupaten Magetan Nomor 8 Tahun 2008 Tentang Pokok-Pokok Pengelolaan Keuangan Daerah,,20 Agustus 2014,,Berlaku,,8,,05 Desember 2014,
